name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt
Old Vine Kitchen & Bar,2937 Bristol St a103,Eclectic,costa mesa,,,,,,,
Kitakata Ramen Ban Nai  Costa Mesa,891 Baker St b21,Ramen,costa mesa,,,,,,,
Boathouse Collective,1640 Pomona Ave,Californian,costa mesa,,,,,,,
AnQi,3333 S Bristol St,Asian Fusion,costa mesa,,,,,,,
Pueblo,3321 Hyland Ave D,Tapas,costa mesa,,,,,,,
The Crack Shack  Costa Mesa,196 E 17th St,Chicken,costa mesa,,,,,,,
Native Foods Cafe,2937 Bristol St e100,Vegan,costa mesa,,,,,,,
Silver Trumpet Restaurant and Bar,3350 Avenue of the Arts,Gastropub,costa mesa,,,,,,,
Claim Jumper Restaurants,3333 Bristol St Suite 2078,American,costa mesa,,,,,,,
Santa Monica Seafood Market & Cafe,154 E 17th St,Seafood,costa mesa,,,,,,,
Tabu Shabu,3286 333 E 17th St 19,Japanese,costa mesa,,,,,,,
Memphis Soul Cafe & Bar,2920 Bristol St,Restaurant,costa mesa,,,,,,,
Westend,814 W 19th St,Restaurant,costa mesa,,,,,,,
Pom & Olive,1400 Bristol St C,Mediterranean,costa mesa,,,,,,,
Taco Mesa,647 W 19th St,Mexican,costa mesa,,,,,,,
Karl Strauss Brewing Company Costa Mesa,901 A S Coast Dr,Brewery,costa mesa,,,,,,,
Avila's El Ranchito  Costa Mesa,2101 Placentia Ave,Mexican,costa mesa,,,,,,,
Toast Kitchen & Bakery,1767 Newport Blvd,American,costa mesa,,,,,,,
Golden Dragon Restaurant,2023 Harbor Blvd A,Chinese,costa mesa,,,,,,,
Hashigo Korean Kitchen,3033 Bristol St M,Restaurant,costa mesa,,,,,,,
Seasons 52  Takeout & Delivery Available,3333 Bristol St,New American,costa mesa,,,,,,,
Antonello Ristorante,3800 S Plaza Dr,Italian,costa mesa,,,,,,,
Garduno's Ristorante Italiano,298 E 17th St A,Italian,costa mesa,,,,,,,
Anjin,3033 Bristol St,Japanese,costa mesa,,,,,,,
La Vida Cantina,1870 Harbor Blvd,Mexican,costa mesa,,,,,,,
Filomena's Italian Kitchen & Market,2400 Newport Blvd,Italian,costa mesa,,,,,,,
Vitaly,2937 Bristol St B103B100,Northern Italian,costa mesa,,,,,,,
Landers Liquor Bar,2101 Harbor Blvd,Grill,costa mesa,,,,,,,
Kabob RepublicTaste of Mediterranean,1781 Newport Blvd ste c,Mediterranean,costa mesa,,,,,,,
IL Dolce,1902 Harbor Blvd,Italian,costa mesa,,,,,,,
Descanso Restaurant,1555 Adams Ave 103,Mexican,costa mesa,,,,,,,
SOCIAL Costa Mesa,512 W 19th St,New American,costa mesa,,,,,,,
Outpost Kitchen,1792 Monrovia Ave,Restaurant,costa mesa,,,,,,,
Costa Peruvian,650 Anton Blvd,Restaurant,costa mesa,,,,,,,
La Cave steak house and bar,1695 Irvine Ave,Steak,costa mesa,,,,,,,
2145 Pizza,2145 Placentia Ave,Pizza,costa mesa,,,,,,,
CAVA,350 E 17th St Ste 3,Mediterranean,costa mesa,,,,,,,
Amorelia Mexican Cafe,2200 Harbor Blvd C110,Mexican,costa mesa,,,,,,,
Meiji Seimen Costa Mesa,1113 Baker St,Japanese,costa mesa,,,,,,,
Le Chateau Garden Bistro,325 Bristol St,French,costa mesa,,,,,,,
Hamamori Restaurant and Sushi Bar,3333 Bear St 320,Sushi,costa mesa,,,,,,,
Side Street Cafe,1799 Newport Blvd a105,Breakfast,costa mesa,,,,,,,
Ikko Japanese Restaurant,735 Baker St C,Japanese,costa mesa,,,,,,,
Greenleaf Gourmet Chopshop,234 E 17th St,Health Food,costa mesa,,,,,,,
Kappo Sui Restaurant,20070 Santa Ana Ave,Japanese,costa mesa,,,,,,,
NORMS Restaurant,2150 Harbor Blvd,Restaurant,costa mesa,,,,,,,
Sushi Imari,2340 Harbor Blvd,Sushi,costa mesa,,,,,,,
Playa Mesa,428 E 17th St,Mexican,costa mesa,,,,,,,
Terrace by Mix Mix,3333 Bear St 316,Restaurant,costa mesa,,,,,,,
Santouka Ramen,665 Paularino Ave,Ramen,costa mesa,,,,,,,
Dick Church's Restaurant,2698 Newport Blvd,Restaurant,costa mesa,,,,,,,
ETCetera Sushi & Izakaya,355 Bristol St Ste W,Sushi,costa mesa,,,,,,,
Wafu of Japan Sushi,320 Bristol St UNIT G,Sushi,costa mesa,,,,,,,
Ortica,650 Anton Blvd,Pizza,costa mesa,,,,,,,
Massimos Pizza and Pasta,369 E 17th St 15,Italian,costa mesa,,,,,,,
Casablanca The Restaurant,1976 Newport Blvd,Restaurant,costa mesa,,,,,,,
Caliente Southwest Grill,271 E 17th St,Tex Mex,costa mesa,,,,,,,
Yard House  Takeout & Delivery Available,1875 Newport Blvd A219,New American,costa mesa,,,,,,,
El Matador,1768 Newport Blvd,Mexican,costa mesa,,,,,,,
Mi Casa,296 E 17th St,Mexican,costa mesa,,,,,,,
Mezzet Mediterranean Restaurant,3333 Bear St 118,Mediterranean,costa mesa,,,,,,,
Ciao Deli & Pizzeria,2336 Harbor Blvd,Pizza,costa mesa,,,,,,,
Hank's Mexican Food,1087 Baker St,Mexican,costa mesa,,,,,,,
Wahoo's Fish Taco,3000 Bristol St,Mexican,costa mesa,,,,,,,
Fireside Tavern,3131 Bristol St,American,costa mesa,,,,,,,
Beach Pit BBQ,1676 Tustin Ave,Barbecue,costa mesa,,,,,,,
Roman's Mexican Restaurant,2400 Newport Blvd Suite A3,Mexican,costa mesa,,,,,,,
Mesa,725 Baker St,Restaurant,costa mesa,,,,,,,
Super A's Mexican Food,2949 Fairview Rd,Mexican,costa mesa,,,,,,,
Darbari Persian Grill,1866 Newport Blvd,Persian,costa mesa,,,,,,,
Newport Rib Company,2196 Harbor Blvd,Barbecue,costa mesa,,,,,,,
Leatherby's Cafe Rouge,615 Town Center Drive Segerstrom Center for the Arts,Steak,costa mesa,,,,,,,
Nick's Pizza Ristorante Italiano,2300 Harbor Blvd  K1,Italian,costa mesa,,,,,,,
Quattro Caffe,3333 Bristol St 1205,Restaurant,costa mesa,,,,,,,
Sushi Sho Japanese Restaurant,2263 Fairview Rd  J,Japanese,costa mesa,,,,,,,
Pasta Connection,1969 Harbor Blvd,Italian,costa mesa,,,,,,,
Taco Asylum,2937 Bristol St b102,Tacos,costa mesa,,,,,,,
The Straw Modern Milkshakes,1215 Baker St suite a,Dessert,costa mesa,,,,,,,
The Country Club,330 E 17th St,American,costa mesa,,,,,,,
Basil Mediterranean Grill,1907 Harbor Blvd,Mediterranean,costa mesa,,,,,,,
Al Palace Chinese Restaurant,270 Bristol St STE 110,Chinese,costa mesa,,,,,,,
Millions of Chicken,2629 Harbor Blvd Suite A,Chicken,costa mesa,,,,,,,
Hanare Sushi,2930 Bristol St,Sushi,costa mesa,,,,,,,
Uroko Cafe,3030 Bristol St,Japanese,costa mesa,,,,,,,
CaliPoke,2930 Bristol St,Hawaiian,costa mesa,,,,,,,
California Shabu Shabu,801 Baker St A,Japanese,costa mesa,,,,,,,
Doria's Haus of Pizza,1500 Adams Ave 108,Pizza,costa mesa,,,,,,,
Ruscello,3333 Bristol St,Restaurant,costa mesa,,,,,,,
Cucina Roma,1773 Newport Blvd,Italian,costa mesa,,,,,,,
Wahoo's Fish Taco,1862 Placentia Ave,Mexican,costa mesa,,,,,,,
Umami Burger,2981 Bristol St Suite B2,Hamburger,costa mesa,,,,,,,
Greenleaf Gourmet Chopshop,3321 Hyland Ave,New American,costa mesa,,,,,,,
Trenta pizza & cucina,1661 Superior Ave ste d,Pizza,costa mesa,,,,,,,
Verde Kitchen,575 Anton Blvd 150,Cafe,costa mesa,,,,,,,
Acapulco Restaurant & Cantina,1262 Bristol St,Mexican,costa mesa,,,,,,,
WOKIN,2394 Newport Blvd,Asian,costa mesa,,,,,,,
Pancakes R Us,329 E 17th St,Diner,costa mesa,,,,,,,
Bangkok Corner,2360 Newport Blvd  B,Thai,costa mesa,,,,,,,
Napa Valley Pizza & Pasta,2278 Newport Blvd,Northern Italian,costa mesa,,,,,,,
Wahoo's Fish Taco,3333 Bear St 211,Mexican,costa mesa,,,,,,,
El Chinaco,560 W 19th St,Salvadoran,costa mesa,,,,,,,
HondaYa Box,2969 Fairview Rd,Japanese,costa mesa,,,,,,,
Sushi Town,2346 Newport Blvd  B3,Japanese,costa mesa,,,,,,,
Sweet Basil Pizzeria & Cafe,270 Bristol St 114,Pizza,costa mesa,,,,,,,
Taco Grill 2, D 2590 Newport Blvd  D,Mexican,costa mesa,,,,,,,
Ramen Zetton,735 Baker St,Japanese,costa mesa,,,,,,,
Izakaya Hachi,3033 Bristol St D,Japanese,costa mesa,,,,,,,
Broken Yolk Cafe,2701 Harbor Blvd,Breakfast,costa mesa,,,,,,,
Gyutan Tsukasa USA,Mitsuwa Marketplace 665 Paularino Ave,Japanese,costa mesa,,,,,,,
Healthy Bistro,7453 2590 Newport Blvd B,Bistro,costa mesa,,,,,,,
Pizza D'Oro,1145 Baker St,Pizza,costa mesa,,,,,,,
Mother India,688 Baker St,Indian,costa mesa,,,,,,,
Tacos Cancun,1902 Harbor Blvd,Mexican,costa mesa,,,,,,,
The Habit Burger Grill,1510 Adams Ave,Hamburger,costa mesa,,,,,,,
Rance's Chicago Pizza,1420 Baker St,Pizza,costa mesa,,,,,,,
Costa Mesa Country Club,1701 Golf Course Dr,American,costa mesa,,,,,,,
Poke Tiki Costa Mesa,2801 Harbor Blvd,Hawaiian,costa mesa,,,,,,,
Original Pizza,2675 Irvine Ave D,Pizza,costa mesa,,,,,,,
George's Cafe,600 Town Center Dr,Coffee shop,costa mesa,,,,,,,
The Kickin' Crab of Costa Mesa,1534 Adams Ave,Cajun,costa mesa,,,,,,,
Tandoori Fresh,1500 Adams Ave 100a,Indian,costa mesa,,,,,,,
Tacos El Compita,,Tacos,costa mesa,,,,,,,
Wolfgang Puck Kitchen,3333 Bristol St,American,costa mesa,,,,,,,
Great Mex,2360 Newport Blvd  A,Mexican,costa mesa,,,,,,,
IHOP,3125 Harbor Blvd,Restaurant,costa mesa,,,,,,,
Mendoki Japanese Noodle Shop,675 Paularino Ave C,Ramen,costa mesa,,,,,,,
San Sivar Restaurant,1940 Harbor Blvd,Salvadoran,costa mesa,,,,,,,
Takaya Yakitori Izakaya, B15 4356 891 Baker St,Izakaya,costa mesa,,,,,,,
The Halal Guys,3033 Bristol St E,Halal,costa mesa,,,,,,,
ChickfilA,3181 Harbor Blvd,Fast Food,costa mesa,,,,,,,
Valentino's Pizza Costa Mesa,2263 Fairview Rd,Pizza,costa mesa,,,,,,,
Nourish Organic,1170 Baker St g2,Vegan,costa mesa,,,,,,,
Maru Sushi,1500 Adams Ave  100B,Sushi,costa mesa,,,,,,,
Coco's Bakery Restaurant,2750 Harbor Blvd  1148,Restaurant,costa mesa,,,,,,,
Outback Steakhouse,1670 Newport Blvd,Steak,costa mesa,,,,,,,
Frank's Philadelphia,2244 Fairview Rd  B,Restaurant,costa mesa,,,,,,,
Ramen Yamadaya,1175 Baker St,Ramen,costa mesa,,,,,,,
Hong Kong Express,2200 Harbor Blvd  E180,Chinese,costa mesa,,,,,,,
Bristol Palms California,3050 Bristol St a,Californian,costa mesa,,,,,,,
Vietnam's Pearl Restaurant,1215 Baker St,Vietnamese,costa mesa,,,,,,,
Bella Cuba Cuban Cuisine,3940 S Bristol St,Cuban,costa mesa,,,,,,,
Del Taco,2956 Bristol St,Fast Food,costa mesa,,,,,,,
Raising Cane's Chicken Fingers,3150 Harbor Blvd,Fast Food,costa mesa,,,,,,,
Boston Market,2799 Harbor Blvd,American,costa mesa,,,,,,,
Baja Fish Tacos,3664 S Bristol St,Seafood,costa mesa,,,,,,,
Bonchon,1534 Adams Ave B,Korean,costa mesa,,,,,,,
H Mart Garden Grove,8911 Garden Grove Blvd,Asian grocery store,costa mesa,,,,,,,
My China Kitchen,2180 Harbor Blvd ste a,Chinese,costa mesa,,,,,,,
Miguel's Jr,141 E 17th St,Mexican,costa mesa,,,,,,,
Morton's The Steakhouse,1641 W Sunflower Ave,Steak,costa mesa,,,,,,,
Bistango,19100 Von Karman Ave Ste 100,New American,costa mesa,,,,,,,
folks pizzeria,2937 Bristol St a102,Pizza,costa mesa,,,,,,,
Alejandro's Mexican Food,801 W 19th St,Mexican,costa mesa,,,,,,,
Kakurega Sushi Tapas Sake,2574 Newport Blvd,Sushi,costa mesa,,,,,,,
Champagne French Bakery Cafe,3333 Bear St Suite 151,Cafe,costa mesa,,,,,,,
Olea,2001 Westcliff Dr,American,costa mesa,,,,,,,
Chronic Tacos,1460 Baker St,Tacos,costa mesa,,,,,,,
Mariscos El Pulpo Sports Bar & Grill,1880 Monrovia Ave unit c,Mexican,costa mesa,,,,,,,
No1 Chinese Food,1175 Baker St 17,Chinese,costa mesa,,,,,,,
Hole Mole  Costa Mesa,1510 Adams Ave unit b,Mexican,costa mesa,,,,,,,
California Wok,3033 Bristol St H,Chinese,costa mesa,,,,,,,
Five Guys,3030 Harbor Blvd,Hamburger,costa mesa,,,,,,,
Taco Bell,3115 Harbor Blvd,Fast Food,costa mesa,,,,,,,
Capital Noodle Bar  Costa Mesa,3033 Bristol St C,Noodle Shop,costa mesa,,,,,,,
Bosscat Kitchen & Libations,4647 MacArthur Blvd,American,costa mesa,,,,,,,
Lupita's Restaurant,2180 Harbor Blvd,Salvadoran,costa mesa,,,,,,,
Arsenio's,2900 Fairview Rd 4118,Fast Food,costa mesa,,,,,,,
Chipotle Mexican Grill,2300 Harbor Blvd Ste L1,Mexican,costa mesa,,,,,,,
OCC Captain's Table Restaurant,2701 Fairview Rd,American,costa mesa,,,,,,,
Pick Up Stix Fresh Asian Flavors,2701 Harbor Blvd Suite D7,Asian,costa mesa,,,,,,,
Denny's,3170 Harbor Blvd,Diner,costa mesa,,,,,,,
Rooster Cafe,750 St Clair St,Restaurant,costa mesa,,,,,,,
Marugame Udon,3333 Bristol St 1073,Udon noodle restaurant,costa mesa,,,,,,,
Wingstop,2300 Harbor Blvd Ste A2,Chicken Wings,costa mesa,,,,,,,
Knife Pleat,3333 S Bristol St,Restaurant,costa mesa,,,,,,,
Pho Saigon Pearl,1835 Newport Blvd D154,Vietnamese,costa mesa,,,,,,,
The Den Cafe,2930 Bristol St b102,Cafe,costa mesa,,,,,,,
Jack in the Box,2602 Newport Blvd,Fast Food,costa mesa,,,,,,,
Panda Express,2300 Harbor Blvd N8,Chinese,costa mesa,,,,,,,
Mariscos Hector,2263 Fairview Rd UNIT G,Mexican,costa mesa,,,,,,,
InNOut Burger,3361 S Bristol St,Hamburger,costa mesa,,,,,,,
Del Taco,1155 Baker St,Fast Food,costa mesa,,,,,,,
Carl's Jr,1501 Newport Blvd,Fast Food,costa mesa,,,,,,,
McDonald's,290 Bristol St,Fast Food,costa mesa,,,,,,,
Charo Chicken,1170 Baker St,Chicken,costa mesa,,,,,,,
Rusty Pelican,2735 West Coast Hwy,Seafood,costa mesa,,,,,,,
Wendy's,468 E 17th St,Fast Food,costa mesa,,,,,,,
The Baja Blues Restaurant,,Restaurant,costa mesa,,,,,,,
The Flame Broiler,2200 Harbor Blvd,Fast Food,costa mesa,,,,,,,
Great American Lunch Box,2620 Newport Blvd,American,costa mesa,,,,,,,
Waterline,1221 West Coast Hwy,Fine Dining,costa mesa,,,,,,,
Il Fornaio,18051 Von Karman Ave,Italian,costa mesa,,,,,,,
El Campeon 2,517 W Wilson St,Mexican,costa mesa,,,,,,,
McDonald's,2300 Harbor Blvd,Fast Food,costa mesa,,,,,,,
Taco Bell,2259 Harbor Blvd,Fast Food,costa mesa,,,,,,,
Mendocino Farms,450 E 17th St,Sandwich,costa mesa,,,,,,,
Fresca's Mexican Grill,20060 Santa Ana Ave,Mexican,costa mesa,,,,,,,
Mitsuwa Marketplace  Costa Mesa,665 Paularino Ave,Japanese grocery store,costa mesa,,,,,,,
Happy Pho,3013 Harbor Blvd,Vietnamese,costa mesa,,,,,,,
Sonic DriveIn,3095 Harbor Blvd,Fast Food,costa mesa,,,,,,,
Black Bear Diner,3355 S Bristol St,American,costa mesa,,,,,,,
Pizza Hut,2750 Harbor Blvd 14A,Pizza,costa mesa,,,,,,,
SOL Mexican Cocina,251 Pacific Coast Hwy,Mexican,costa mesa,,,,,,,
Jack in the Box,2235 Harbor Blvd,Fast Food,costa mesa,,,,,,,
The Harp Inn,130 E 17th St,Restaurant,costa mesa,,,,,,,
El Pollo Loco Corporate Office,Corporate Dr,Mexican,costa mesa,,,,,,,
Subway,600 W 19th St Suite D,Sandwich,costa mesa,,,,,,,
Pie Society Bar,353 E 17th St,Restaurant,costa mesa,,,,,,,
Flame Broiler,1175 E Baker St suite 24e,Fast Food,costa mesa,,,,,,,
Firehouse Subs,2701 Harbor Blvd d4,Sandwich,costa mesa,,,,,,,
McDonald's,3099 Bristol St,Fast Food,costa mesa,,,,,,,
Game on Food & Drinks,,Restaurant,costa mesa,,,,,,,
Jan's Health Bar,250 E 17th St D,Juice,costa mesa,,,,,,,
Wingnuts,3030 Harbor Blvd Ste H3,Restaurant,costa mesa,,,,,,,
Corner Bakery Cafe,3333 Bristol St Ste 1805,Sandwich,costa mesa,,,,,,,
Lawry's Carvery,3333 Bristol St Suite 2601,Sandwich,costa mesa,,,,,,,
Ruby's Diner,3333 Bear St Suite 120,Diner,costa mesa,,,,,,,
Durty Nelly's,2915 Red Hill Ave G101,Irish pub,costa mesa,,,,,,,
Moscow Deli of Orange County,3015 Harbor Blvd,Gourmet grocery store,costa mesa,,,,,,,
Flame Broiler,320 Bristol St B,Fast Food,costa mesa,,,,,,,
Cambuja's Lunch Truck,S St,Restaurant,costa mesa,,,,,,,
Houston's,2991 Michelson Dr,American,costa mesa,,,,,,,
Cannery Seafood of the Pacific,3010 Lafayette Ave,Seafood,costa mesa,,,,,,,
TavernBowl,The Triangle 1875 Newport Blvd,Restaurant,costa mesa,,,,,,,
Cafe Sevilla of Costa Mesa,1870 Harbor Blvd,Spanish,costa mesa,,,,,,,
Subway,1175 Baker St E23,Sandwich,costa mesa,,,,,,,
The Winery Newport Beach,3131 West Coast Hwy,Californian,costa mesa,,,,,,,
Jersey Mike's Subs,2300 Harbor Blvd,Sandwich,costa mesa,,,,,,,
Chronic Tacos,1120 Irvine Ave,Tacos,costa mesa,,,,,,,
Cappy's Cafe,5930 West Coast Hwy,Breakfast,costa mesa,,,,,,,
Specialty's Cafe & Bakery,3210 Park Center Dr,Restaurant,costa mesa,,,,,,,
The Original Mama D's Italian Kitchen,3012 Newport Blvd,Italian,costa mesa,,,,,,,
Wienerschnitzel,1401 W MacArthur Blvd,Fast Food,costa mesa,,,,,,,
Subway,2263 Fairview Rd C,Sandwich,costa mesa,,,,,,,
Plums Cafe  Catering,369 E 17th St,Caterer,costa mesa,,,,,,,
Robeks Fresh Juices & Smoothies,2701 Harbor Blvd,Snack bar,costa mesa,,,,,,,
Hook and Anchor Fish & Lobster House,3305 Newport Blvd ste a,Seafood,costa mesa,,,,,,,
21 Oceanfront,2100 W Oceanfront,Seafood,costa mesa,,,,,,,
The Recess Room,18380 Brookhurst St,New American,costa mesa,,,,,,,
Great Mex Grill,703 E Balboa Blvd,Mexican,costa mesa,,,,,,,
The Crab Cooker,2200 Newport Blvd,Seafood,costa mesa,,,,,,,
Juliette Kitchen & Bar,1000 Bristol St N 11,New American,costa mesa,,,,,,,
Ruth's Chris Steak House,2961 Michelson Dr Suite A Building 10,Steak,costa mesa,,,,,,,
Rubio's Coastal Grill,2 Hutton Centre Dr Suite 200,Seafood,costa mesa,,,,,,,
Rubio's Coastal Grill,2841 W MacArthur Blvd A,Seafood,costa mesa,,,,,,,
Subway,3001 Bristol St Suite B,Sandwich,costa mesa,,,,,,,
Eddie V's Prime Seafood  Takeout & Delivery,1370 Bison Ave,Seafood,costa mesa,,,,,,,
Pescadou Bistro,3325 Newport Blvd,Bistro,costa mesa,,,,,,,
Del Taco,3329 S Harbor Blvd,Fast Food,costa mesa,,,,,,,
Carl's Jr,2092 SE Bristol St,Fast Food,costa mesa,,,,,,,
Big chopsticks,1089 Baker St C,Diner,costa mesa,,,,,,,
Fable & Spirit,3441 Via Lido,Restaurant,costa mesa,,,,,,,
MOULIN,1000 Bristol St N st 10,Bistro,costa mesa,,,,,,,
Fly N Fish Oyster Bar and Grill,2304 W Oceanfront,Bar,costa mesa,,,,,,,
Coco's Bakery Restaurant,306 N Azusa Ave,Restaurant,covina,,,,,,,
Dollis,900 N Citrus Ave,Breakfast,covina,,,,,,,
Senor Baja,832 N Glendora Ave,Mexican,covina,,,,,,,
Pepes Finest Mexican Food,1140 N Azusa Ave,Mexican,covina,,,,,,,
3 Vino's,201 N Citrus Ave,Cuban,covina,,,,,,,
Zumo Zuzhi Burrito,1404 N Azusa Ave,Japanese,covina,,,,,,,
Outback Steakhouse,1476 N Azusa Ave,Steak,covina,,,,,,,
Kitty's Fish & Chips,147 N Grand Ave,Fish & Chips,covina,,,,,,,
Tasty Goody Chinese Fast Food,349 N Azusa Ave STE 101,Chinese,covina,,,,,,,
Herbie's Cuisine,468 Arrow Hwy,Filipino,covina,,,,,,,
Sushi & Roll Japanese Cuisine,519 N Azusa Ave,Japanese,covina,,,,,,,
Chipotle Mexican Grill,143 Barranca Ave Suite A,Mexican,covina,,,,,,,
Taqueria Poncitlan,4710 N Grand Ave,Mexican,covina,,,,,,,
The Spot Teriyaki & Burgers,422 N Azusa Ave,Hamburger,covina,,,,,,,
Santas Pizza,942 Arrow Hwy,Pizza,covina,,,,,,,
Oasis Grill,20766 E Arrow Hwy,Mediterranean,covina,,,,,,,
Monstrous Pizza,557 N Azusa Ave,Pizza,covina,,,,,,,
Super Albert Fresh Mexican Food,1039 W San Bernardino Rd,Mexican,covina,,,,,,,
Manny's El Loco,845 W Cypress St,Mexican,covina,,,,,,,
Denny's,132 N Grand Ave,Diner,covina,,,,,,,
Nova's Grill Filipino Fast Food,989 W San Bernardino Rd,Filipino,covina,,,,,,,
Shakey's Pizza Parlor,1422 N Azusa Ave,Pizza,covina,,,,,,,
Taco Bell,301 N Citrus St,Fast Food,covina,,,,,,,
AhiPoki,245 Barranca St 10,Hawaiian,covina,,,,,,,
El Pollo Loco,106 S Grand Ave,Mexican,covina,,,,,,,
Burger King,1070 N Grand Ave,Fast Food,covina,,,,,,,
Popeyes Louisiana Kitchen,525 S Citrus Ave,Chicken,covina,,,,,,,
El Pollo Loco,1405 N Azusa Ave,Mexican,covina,,,,,,,
Villa Tepeyac Restaurant,2200 E Garvey Ave S,Mexican,covina,,,,,,,
Bionicos,612 Shoppers Ln,Restaurant,covina,,,,,,,
LAMESA Restaurant & Bar,975 W San Bernardino Rd,Restaurant,covina,,,,,,,
Sr Alberto Authentic,905 N Azusa Ave 2643,Mexican,covina,,,,,,,
Burger King,1681 W San Bernardino Rd,Fast Food,covina,,,,,,,
Lunch Truck Lonchera Tres Hermanos,18821 E Arrow Hwy,Mexican,covina,,,,,,,
Dalia's,2506 E Workman Ave,Pizza,covina,,,,,,,
Denny's,645 N Azusa Ave,Diner,covina,,,,,,,
Panda Express,980 E Badillo St,Chinese,covina,,,,,,,
P & G Super Burger,1030 N Citrus Ave,Hamburger,covina,,,,,,,
Dahlia RestaurantBar,,Restaurant,covina,,,,,,,
Farmer Boys,701 N Grand Ave,Restaurant,covina,,,,,,,
Pizza Chalet,461 S Citrus Ave,Pizza,covina,,,,,,,
Wienerschnitzel,1212 N Azusa Ave,Fast Food,covina,,,,,,,
Jack in the Box,535 S Citrus Ave,Fast Food,covina,,,,,,,
Papa John's Pizza,500 N Azusa Ave Ste 110,Pizza,covina,,,,,,,
Yoshinoya Covina,420 N Azusa Ave,Restaurant,covina,,,,,,,
Rude Dog Bar & Grill,114 N Citrus Ave,Grill,covina,,,,,,,
Tacos Gavilan,101 S Azusa Ave,Tacos,covina,,,,,,,
Del Taco,459 S Citrus Ave,Fast Food,covina,,,,,,,
Taco Bell,768 Arrow Hwy,Fast Food,covina,,,,,,,
Jack in the Box,1052 N Grand Ave,Fast Food,covina,,,,,,,
Taqueria el picosito,1319 N Grand Ave,Restaurant,covina,,,,,,,
Hooters,3041 E Garvey Ave N,American,covina,,,,,,,
Pho Ha Linh,450 N Azusa Ave D,Vietnamese,covina,,,,,,,
Menudo,452 E San Bernardino Rd,Mexican,covina,,,,,,,
L & L Hawaiian BBQ,323 N Azusa Ave,Hawaiian,covina,,,,,,,
McDonald's,121 N Grand Ave,Fast Food,covina,,,,,,,
Mandarin Chinese Food & Sushi,524 E San Bernardino Rd 1731,Chinese,covina,,,,,,,
WaBa Grill,1407 N Azusa Ave,Asian Fusion,covina,,,,,,,
TGI Fridays,2625 E Eastland Center Dr,Restaurant,covina,,,,,,,
McDonald's,3030 E Garvey Ave S,Fast Food,covina,,,,,,,
Carl's Jr,2980 E Workman Ave,Fast Food,covina,,,,,,,
Pizza Hut,468 W San Bernardino Rd,Pizza,covina,,,,,,,
Buffalo Wild Wings,2548 E Workman Ave,Chicken Wings,covina,,,,,,,
Alpha Omega,107 S Citrus Ave,Diner,covina,,,,,,,
Subway,1066 N Citrus Ave,Sandwich,covina,,,,,,,
KFC,1057 N Grand Ave,Chicken,covina,,,,,,,
Bun Street,180 S Glendora Ave,Hamburger,covina,,,,,,,
Canaan Chinese Cuisine,2668 E Garvey Ave S,Chinese,covina,,,,,,,
Super China Express,625 S Barranca Ave,Chinese,covina,,,,,,,
Dog Haus West Covina,2678 E Garvey Ave S,Hot Dog,covina,,,,,,,
Charm Eatery & Cafe,119 N Vincent Ave,Cafe,covina,,,,,,,
IKEA Restaurant,848 S Barranca Ave,Swedish,covina,,,,,,,
peps pizza,N Grand Ave,Pizza,covina,,,,,,,
Lazy Dog Restaurant & Bar,1440 Plaza Dr,Restaurant,covina,,,,,,,
Anna's Pizza,1240 Lakes Dr,Italian,covina,,,,,,,
Pizza Hut Express,2831 E Eastland Center Dr,Pizza,covina,,,,,,,
Classic Burger,180 S Citrus St,Hamburger,covina,,,,,,,
Far East Joint,1230 Lakes Dr 104,Asian Fusion,covina,,,,,,,
McDonald's,1275 N Azusa Ave,Fast Food,covina,,,,,,,
SushiMe Roll'n,2686 E Garvey Ave S,Sushi,covina,,,,,,,
Alberto's Mexican Food,20012 E Arrow Hwy,Mexican,covina,,,,,,,
Los pollos del pueblo,1010 N Citrus Ave,Mexican,covina,,,,,,,
Gaucho Grill,1129 W W Covina Pkwy,Argentinian,covina,,,,,,,
Pondahan Restaurant,535 S California Ave,Filipino,covina,,,,,,,
Nova Brewing Company,1580 W San Bernardino Rd Unit H,Brewery,covina,,,,,,,
WaBa Grill,1013 N Grand Ave,Asian Fusion,covina,,,,,,,
Zodiac Juiceology & Apothecary,239 N Citrus Ave,Juice,covina,,,,,,,
La Michoacana Ice Cream Parlor,1465 N Citrus Ave,Ice Cream,covina,,,,,,,
Kung Fu Dumpling,228 S Citrus St,Chinese,covina,,,,,,,
Asia Aroma USA LLC,558 E Rue Royale St  O,Restaurant,covina,,,,,,,
Bahia Ensenada Grill,356 S Glendora Ave,Mexican,covina,,,,,,,
Blaze Pizza,120 S California Ave,Pizza,covina,,,,,,,
Juice n' Bowls,2694 E Garvey Ave S,Restaurant,covina,,,,,,,
Subway,2648 E Workman Ave Unit 322,Sandwich,covina,,,,,,,
Gen Korean BBQ House,300 S California Ave,Korean BBQ,covina,,,,,,,
Sushiholics,1032 W Covina Pkwy,Sushi,covina,,,,,,,
El Pollo Loco,451 S Vincent Ave,Mexican,covina,,,,,,,
Broncos Mexican Grill and Sports Bar,969 S Glendora Ave B,Mexican,covina,,,,,,,
Wienerschnitzel,649 Arrow Hwy,Fast Food,covina,,,,,,,
